Company,TypeName,Ram,Weight,Price,Ips_Panel,Touchscreen,Cpu_Brand,Hdd,Ssd,Gpu_Brand,Operating_System,Ppi
Lenovo,Notebook,8,2.6,47898.72,1,0,Intel Core i7,1024,0,Nvidia,Windows,141.21199808219862
HP,Notebook,6,2.04,29303.4672,0,0,AMD,0,0,AMD,Windows,141.21199808219862
Dell,Notebook,8,2.3,42943.1472,0,0,Intel Core i7,1024,0,AMD,Other OS / No OS,100.45466986113651
HP,Netbook,2,1.17,11135.52,0,0,Other Intel Processor,0,0,Intel,Windows,135.0942111925629
Asus,Notebook,4,2.2,38378.6496,0,0,Intel Core i7,500,0,Nvidia,Windows,100.45466986113651
Lenovo,2 in 1 Convertible,4,1.8,33992.64,1,1,Intel Core i7,0,128,Intel,Windows,157.3505121487356
Lenovo,2 in 1 Convertible,16,1.3,79866.72,1,1,Intel Core i7,0,512,Intel,Windows,276.053530085501
Lenovo,Notebook,2,1.5,12201.12,0,0,Other Intel Processor,0,0,Intel,Windows,111.93520355955211
HP,Notebook,6,2.19,40705.92,0,0,Intel Core i7,1024,0,AMD,Windows,100.45466986113651
Asus,Notebook,4,2.2,19660.32,0,0,Other Intel Processor,500,0,Intel,Windows,100.45466986113651
Asus,Ultrabook,8,1.2,38841.12,1,0,Other Intel Processor,0,512,Intel,Windows,165.6321180513006
Dell,Notebook,6,2.3,24455.52,0,0,Intel Core i3,1024,0,Intel,Windows,100.45466986113651
Acer,Notebook,4,2.4,15397.92,0,0,Other Intel Processor,500,0,Intel,Other OS / No OS,100.45466986113651
Dell,Notebook,2,2.2,20193.12,0,0,Other Intel Processor,500,0,Intel,Windows,100.45466986113651
Lenovo,Notebook,8,2.6,47898.72,1,0,Intel Core i7,1024,0,Nvidia,Windows,141.21199808219862
HP,Notebook,6,2.04,29303.4672,0,0,AMD,0,0,AMD,Windows,141.21199808219862
Dell,Notebook,8,2.3,42943.1472,0,0,Intel Core i7,1024,0,AMD,Other OS / No OS,100.45466986113651
HP,Netbook,2,1.17,11135.52,0,0,Other Intel Processor,0,0,Intel,Windows,135.0942111925629
Asus,Notebook,4,2.2,38378.6496,0,0,Intel Core i7,500,0,Nvidia,Windows,100.45466986113651
Lenovo,2 in 1 Convertible,4,1.8,33992.64,1,1,Intel Core i7,0,128,Intel,Windows,157.3505121487356
Lenovo,2 in 1 Convertible,16,1.3,79866.72,1,1,Intel Core i7,0,512,Intel,Windows,276.053530085501
Lenovo,Notebook,2,1.5,12201.12,0,0,Other Intel Processor,0,0,Intel,Windows,111.93520355955211
HP,Notebook,6,2.19,40705.92,0,0,Intel Core i7,1024,0,AMD,Windows,100.45466986113651
Asus,Notebook,4,2.2,19660.32,0,0,Other Intel Processor,500,0,Intel,Windows,100.45466986113651
Asus,Ultrabook,8,1.2,38841.12,1,0,Other Intel Processor,0,512,Intel,Windows,165.6321180513006
Dell,Notebook,6,2.3,24455.52,0,0,Intel Core i3,1024,0,Intel,Windows,100.45466986113651
Acer,Notebook,4,2.4,15397.92,0,0,Other Intel Processor,500,0,Intel,Other OS / No OS,100.45466986113651
Dell,Notebook,2,2.2,20193.12,0,0,Other Intel Processor,500,0,Intel,Windows,100.45466986113651
Lenovo,Notebook,8,2.6,47898.72,1,0,Intel Core i7,1024,0,Nvidia,Windows,141.21199808219862
HP,Notebook,6,2.04,29303.4672,0,0,AMD,0,0,AMD,Windows,141.21199808219862
Dell,Notebook,8,2.3,42943.1472,0,0,Intel Core i7,1024,0,AMD,Other OS / No OS,100.45466986113651
HP,Netbook,2,1.17,11135.52,0,0,Other Intel Processor,0,0,Intel,Windows,135.0942111925629
Asus,Notebook,4,2.2,38378.6496,0,0,Intel Core i7,500,0,Nvidia,Windows,100.45466986113651
Lenovo,2 in 1 Convertible,4,1.8,33992.64,1,1,Intel Core i7,0,128,Intel,Windows,157.3505121487356
Lenovo,2 in 1 Convertible,16,1.3,79866.72,1,1,Intel Core i7,0,512,Intel,Windows,276.053530085501
Lenovo,Notebook,2,1.5,12201.12,0,0,Other Intel Processor,0,0,Intel,Windows,111.93520355955211
HP,Notebook,6,2.19,40705.92,0,0,Intel Core i7,1024,0,AMD,Windows,100.45466986113651
Asus,Notebook,4,2.2,19660.32,0,0,Other Intel Processor,500,0,Intel,Windows,100.45466986113651
